File,Language,Transcription,Normalized Transcription
28-B_spoken-190430_1507-002-004.wav,en,Buh.,Buh.
28-B_spoken-190430_1507-002-005.wav,en,Buh.,Buh.
28-B_spoken-190430_1507-003-001.wav,en,BEEP!,BEEP!
28-B_spoken-190430_1507-003-002.wav,en,BEEP!,BEEP!
28-B_spoken-190430_1507-003-003.wav,en,BEEP!,BEEP!
28-B_spoken-190430_1507-003-004.wav,en,Thank you.,Thank you.
28-B_spoken-190430_1507-003-005.wav,ko,구독과 좋아요 부탁드립니다!,구독과 좋아요 부탁드립니다!
28-B_spoken-190430_1507-004-001.wav,ko,끝!,끝!
28-B_spoken-190430_1507-004-002.wav,en,BEEP!,BEEP!
28-B_spoken-190430_1507-004-003.wav,en,Tick!,Tick!
28-B_spoken-190430_1507-004-004.wav,en,Bye.,Bye.
28-B_spoken-190430_1507-004-005.wav,ko,빡! 빡!,빡! 빡!
28-B_spoken-190430_1507-004-006.wav,en,Thank you.,Thank you.
28-B_spoken-190430_1507-005.wav,en,Bapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapap,Bapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapap
28-mouth_water swish-190516_2004-glued-01.wav,en,Thank you.,Thank you.
28-mouth_water swish-190516_2004.wav,en,I'm not sure if I can do it. I'm not sure if I can do it. I'm not sure if I can do it. I'm not sure if I can do it. I'm not sure if I can do it. I'm not sure if I can do it. I'm not sure if I can do it. I'm not sure if I can do it. I'm not sure if I can do it. I'm not sure if I can do it. I'm not sure if I can do it. I'm not sure if I can do it. I'm not sure if I can do it. I'm not sure if I can do it.,I'm not sure if I can do it. I'm not sure if I can do it. I'm not sure if I can do it. I'm not sure if I can do it. I'm not sure if I can do it. I'm not sure if I can do it. I'm not sure if I can do it. I'm not sure if I can do it. I'm not sure if I can do it. I'm not sure if I can do it. I'm not sure if I can do it. I'm not sure if I can do it. I'm not sure if I can do it. I'm not sure if I can do it.
29-B_percussive_low range-190430_1512-001.wav,en,Buh.,Buh.
29-B_percussive_low range-190430_1512-002.wav,en,Buh.,Buh.
